MET,RATE,ERROR,OBSID
202609069.0000000000,348.1717529297,1.6037501097,30002150008
202609369.0000000000,363.2188720703,1.6470930576,30002150008
202609669.0000000000,346.5334472656,1.6028765440,30002150008
202609969.0000000000,352.4971313477,1.6155657768,30002150008
202610269.0000000000,339.4625854492,1.5745682716,30002150008
202610569.0000000000,365.6407775879,2.9907538891,30002150008
202612969.0000000000,337.1368103027,1.9564383030,30002150008
202613269.0000000000,339.4082336426,1.5741869211,30002150008
202613569.0000000000,332.0202331543,1.5601657629,30002150008
202613869.0000000000,347.7675170898,1.6199187040,30002150008
202614169.0000000000,341.8356323242,1.5858322382,30002150008
202614469.0000000000,351.2251892090,1.6126759052,30002150008
202614769.0000000000,336.6479797363,1.5654774904,30002150008
202615069.0000000000,339.3090209961,1.5759029388,30002150008
202615369.0000000000,354.2899169922,1.6255236864,30002150008
202615669.0000000000,354.7819519043,1.6241199970,30002150008
202615969.0000000000,344.0324401855,1.5872901678,30002150008
202616269.0000000000,327.8932495117,1.9315967560,30002150008
202618669.0000000000,347.0654602051,2.8671181202,30002150008
202618969.0000000000,342.8208007812,1.5835553408,30002150008
202619269.0000000000,355.8784484863,1.6280025244,30002150008
202619569.0000000000,346.4629516602,1.5989218950,30002150008
202619869.0000000000,357.5711669922,1.6345770359,30002150008
202620169.0000000000,366.9038085938,1.6705316305,30002150008
202620469.0000000000,374.8895568848,1.6853711605,30002150008
202620769.0000000000,387.0243835449,1.7256251574,30002150008
202621069.0000000000,399.1048889160,1.7613270283,30002150008
202621369.0000000000,403.6449584961,1.7773720026,30002150008
202621669.0000000000,402.1419067383,1.7680212259,30002150008
202621969.0000000000,375.7546997070,1.7004421949,30002150008
202624669.0000000000,439.1367187500,1.9005528688,30002150008
202624969.0000000000,440.3209838867,1.8826696873,30002150008
202625269.0000000000,423.5418090820,1.8366768360,30002150008
202625569.0000000000,432.2347412109,1.8600963354,30002150008
202625869.0000000000,388.8978271484,1.7301335335,30002150008
202626169.0000000000,392.9840698242,1.7463593483,30002150008
202626469.0000000000,384.4960021973,1.7257429361,30002150008
202626769.0000000000,379.1548156738,1.6992361546,30002150008
202627069.0000000000,392.7878723145,1.7444136143,30002150008
202627369.0000000000,396.0332641602,1.7520899773,30002150008
202627669.0000000000,403.5348510742,1.7712216377,30002150008
202627969.0000000000,385.8110961914,3.0279669762,30002150008
202630369.0000000000,381.5384521484,2.1266031265,30002150008
202630669.0000000000,384.4088745117,1.7109756470,30002150008
202630969.0000000000,382.7512817383,1.7112292051,30002150008
202631269.0000000000,370.2796630859,1.6716511250,30002150008
202631569.0000000000,390.9412231445,1.7389780283,30002150008
202631869.0000000000,401.2915649414,1.7678271532,30002150008
202632169.0000000000,385.2021179199,1.7174198627,30002150008
202632469.0000000000,386.6386718750,1.7585936785,30002150008
202632769.0000000000,370.7168273926,1.6886645555,30002150008
202633069.0000000000,379.2736816406,1.7023167610,30002150008
202633369.0000000000,405.4117431641,1.7785450220,30002150008
202633669.0000000000,429.7123107910,2.3024890423,30002150008
202636069.0000000000,362.1087951660,2.9932663441,30002150008
202636369.0000000000,386.6614379883,1.7153331041,30002150008
202636669.0000000000,373.5163879395,1.6808228493,30002150008
202636969.0000000000,361.4772644043,1.6432220936,30002150008
202637269.0000000000,343.2307739258,1.5872657299,30002150008
202637569.0000000000,347.8567199707,1.6076691151,30002150008
202637869.0000000000,358.6496582031,1.6409147978,30002150008
202638169.0000000000,343.7413635254,1.5912779570,30002150008
202638469.0000000000,364.9108886719,1.7012448311,30002150008
202638769.0000000000,351.6703491211,1.7783575058,30002150008
202639069.0000000000,371.7238159180,1.6904600859,30002150008
202639369.0000000000,371.0348205566,1.6976218224,30002150008
202642069.0000000000,397.1025085449,1.7732989788,30002150008
202642369.0000000000,399.1665344238,1.7576930523,30002150008
202642669.0000000000,394.2780761719,1.7435979843,30002150008
202642969.0000000000,364.0989074707,1.6540375948,30002150008
202643269.0000000000,390.1093139648,1.7337919474,30002150008
202643569.0000000000,380.5296020508,1.7066116333,30002150008
202643869.0000000000,395.5399780273,1.7514264584,30002150008
202644169.0000000000,379.8461303711,1.7035347223,30002150008
202644469.0000000000,368.5513610840,1.6872551441,30002150008
202644769.0000000000,358.8908691406,3.8605837822,30002150008
202645069.0000000000,361.9630432129,2.9238474369,30002150008
202645369.0000000000,363.3882141113,2.9813926220,30002150008
202647769.0000000000,403.4659423828,2.2229721546,30002150008
202648069.0000000000,386.7392883301,1.7148457766,30002150008
202648369.0000000000,375.9992675781,1.6848661900,30002150008
202648669.0000000000,356.9778442383,1.6297386885,30002150008
202648969.0000000000,355.3193664551,1.6226298809,30002150008
202649269.0000000000,348.6351623535,1.6056915522,30002150008
202649569.0000000000,331.9587097168,1.5524747372,30002150008
202649869.0000000000,328.1695861816,1.5410432816,30002150008
202650169.0000000000,332.5736389160,1.5612173080,30002150008
202650469.0000000000,330.4159851074,1.5521686077,30002150008
202650769.0000000000,333.9560546875,2.4655458927,30002150008
202653469.0000000000,329.4560852051,2.8339323997,30002150008
202653769.0000000000,334.1424255371,1.5507850647,30002150008
202654069.0000000000,339.3404235840,1.5714571476,30002150008
202654369.0000000000,339.6318969727,1.5749366283,30002150008
202654669.0000000000,336.4143066406,1.5668420792,30002150008
202654969.0000000000,338.0617675781,1.5736969709,30002150008
202655269.0000000000,329.7854614258,1.5466680527,30002150008
202655569.0000000000,318.5505676270,1.5150320530,30002150008
202655869.0000000000,327.0189208984,1.5394657850,30002150008
202656169.0000000000,310.2260131836,1.4897837639,30002150008
202656469.0000000000,314.8410339355,1.5003792048,30002150008
202656769.0000000000,318.5210876465,1.7952498198,30002150008
202659469.0000000000,327.8893127441,1.6156775951,30002150008
202659769.0000000000,311.2638244629,1.4848958254,30002150008
202660069.0000000000,309.2759094238,1.4796351194,30002150008
202660369.0000000000,316.3113403320,1.4989980459,30002150008
202660669.0000000000,309.0440368652,1.4791022539,30002150008
202660969.0000000000,300.0504150391,1.4512916803,30002150008
202661269.0000000000,308.6592102051,1.4778617620,30002150008
202661569.0000000000,316.9958190918,1.5060883760,30002150008
202661869.0000000000,315.9055480957,1.5074247122,30002150008
202662169.0000000000,311.2429504395,1.4876210690,30002150008
202662469.0000000000,319.8876342773,1.5131586790,30002150008
202662769.0000000000,292.6679382324,2.4778795242,30002150008
202665169.0000000000,313.4410705566,1.8957231045,30002150008
202665469.0000000000,311.6701354980,1.4860765934,30002150008
202665769.0000000000,315.9523925781,1.5017762184,30002150008
202666069.0000000000,316.0038146973,1.5002331734,30002150008
202666369.0000000000,299.0346984863,1.4490976334,30002150008
202666669.0000000000,316.0172119141,1.5041984320,30002150008
202666969.0000000000,314.2680358887,1.4953759909,30002150008
202667269.0000000000,300.3912048340,1.4537246227,30002150008
202667569.0000000000,317.0829162598,1.5079569817,30002150008
202667869.0000000000,330.4297180176,1.5508836508,30002150008
202668169.0000000000,316.5487060547,1.5054270029,30002150008
202668469.0000000000,312.0043029785,1.8294281960,30002150008
202670869.0000000000,311.0179443359,2.7548599243,30002150008
202671169.0000000000,305.2204895020,1.4651546478,30002150008
202671469.0000000000,317.0970764160,1.5036449432,30002150008
202671769.0000000000,323.6421813965,1.5258485079,30002150008
202672069.0000000000,308.6703796387,1.4804984331,30002150008
202672369.0000000000,309.2937011719,1.4809001684,30002150008
202672669.0000000000,306.5967102051,1.4726580381,30002150008
202672969.0000000000,298.6957397461,1.4481970072,30002150008
202673269.0000000000,306.6657409668,1.4726872444,30002150008
202673569.0000000000,300.0075073242,1.4559435844,30002150008
202673869.0000000000,308.2646789551,1.4759751558,30002150008
202674169.0000000000,299.4651794434,1.4566254616,30002150008
202676869.0000000000,303.3981933594,1.4919075966,30002150008
202677169.0000000000,312.2955932617,1.4914201498,30002150008
202677469.0000000000,309.6387329102,1.4802092314,30002150008
202677769.0000000000,299.6603088379,1.4485143423,30002150008
202678069.0000000000,296.5339050293,1.4410964251,30002150008
202678369.0000000000,299.3876342773,1.4474766254,30002150008
202678669.0000000000,295.8209838867,1.4374849796,30002150008
202678969.0000000000,293.7919006348,1.4319038391,30002150008
202679269.0000000000,293.4531860352,1.4333331585,30002150008
202679569.0000000000,296.3999328613,1.4383920431,30002150008
202679869.0000000000,299.7152404785,1.4493746758,30002150008
202680169.0000000000,303.0969238281,2.5078849792,30002150008
206552254.2499899864,358.0135803223,1.6447671652,30202032002
206552554.2499899864,361.2565917969,1.6454069614,30202032002
206552854.2499899864,370.9309997559,1.6721539497,30202032002
206553154.2499899864,365.9655761719,1.6569694281,30202032002
206553454.2499899864,354.0054016113,1.6223759651,30202032002
206553754.2499899864,350.0243835449,1.6101218462,30202032002
206554054.2499899864,350.0464782715,1.6134818792,30202032002
206554354.2499899864,351.9645385742,1.6217418909,30202032002
206554654.2499899864,359.2983398438,1.6376791000,30202032002
206554954.2499899864,358.6369018555,1.6437275410,30202032002
206555254.2499899864,348.9081726074,2.3419506550,30202032002
206557954.2499899864,339.2407836914,1.9345818758,30202032002
206558254.2499899864,326.4869995117,1.5400098562,30202032002
206558554.2499899864,330.1195373535,1.5503932238,30202032002
206558854.2499899864,325.8504333496,1.5338612795,30202032002
206559154.2499899864,316.6142883301,1.5069457293,30202032002
206559454.2499899864,310.9130859375,1.4909596443,30202032002
206559754.2499899864,336.4826965332,1.5726500750,30202032002
206560054.2499899864,341.6629638672,1.5894439220,30202032002
206560354.2499899864,337.3410949707,1.5742336512,30202032002
206560654.2499899864,343.0791015625,1.5911908150,30202032002
206560954.2499899864,339.2340698242,1.7597692013,30202032002
206563654.2499899864,361.3061218262,2.9313700199,30202032002
206563954.2499899864,364.4136657715,1.6594079733,30202032002
206564254.2499899864,352.3039855957,1.6192390919,30202032002
206564554.2499899864,357.9514160156,1.6328871250,30202032002
206564854.2499899864,361.0961608887,1.6418199539,30202032002
206565154.2499899864,349.2033386230,1.6060876846,30202032002
206565454.2499899864,350.1029357910,1.6103448868,30202032002
206565754.2499899864,348.7528686523,1.6082190275,30202032002
206566054.2499899864,351.6981811523,1.6197701693,30202032002
206566354.2499899864,341.3396606445,1.5813690424,30202032002
206566654.2499899864,358.7522888184,1.6410398483,30202032002
206566954.2499899864,348.6278076172,4.2118692398,30202032002
206569654.2499899864,361.5318603516,2.8198995590,30202032002
206569954.2499899864,356.9177246094,1.6463874578,30202032002
206570254.2499899864,368.6239624023,1.6657516956,30202032002
206570554.2499899864,374.7308654785,1.6833077669,30202032002
206570854.2499899864,376.1270751953,1.6892727613,30202032002
206571154.2499899864,379.4381408691,1.7030189037,30202032002
206571454.2499899864,387.7476196289,1.7246255875,30202032002
206571754.2499899864,365.5226745605,1.6585474014,30202032002
206572054.2499899864,352.8054809570,1.6200408936,30202032002
206572354.2499899864,357.2703247070,1.6316403151,30202032002
206572654.2499899864,350.5924987793,2.3177943230,30202032002
206575354.2499899864,358.3711547852,2.1716282368,30202032002
206575654.2499899864,353.3882446289,1.8362121582,30202032002
206575954.2499899864,351.1291503906,1.6764028072,30202032002
206576254.2499899864,366.8233032227,1.6596430540,30202032002
206576554.2499899864,366.1945800781,1.6588604450,30202032002
206576854.2499899864,355.7164611816,1.6273393631,30202032002
206577154.2499899864,349.1358947754,1.6081142426,30202032002
206577454.2499899864,343.7924194336,1.5947526693,30202032002
206577754.2499899864,348.1766357422,1.6004540920,30202032002
206578054.2499899864,342.7368774414,1.5901335478,30202032002
206578354.2499899864,367.6002502441,1.8264261484,30202032002
206581054.2499899864,357.6288757324,2.9934818745,30202032002
206581354.2499899864,362.6860961914,1.6515996456,30202032002
206581654.2499899864,355.6395874023,1.6332139969,30202032002
206581954.2499899864,374.0459289551,1.7070673704,30202032002
206582254.2499899864,373.9853515625,1.6914690733,30202032002
206582554.2499899864,384.7137756348,1.7159579992,30202032002
206582854.2499899864,389.6233215332,1.7332633734,30202032002
206583154.2499899864,384.5442199707,1.7165275812,30202032002
206583454.2499899864,370.8170471191,1.6731067896,30202032002
206583754.2499899864,363.1244812012,1.6508542299,30202032002
206584054.2499899864,363.6654663086,1.6501966715,30202032002
206584354.2499899864,355.9053649902,3.9162454605,30202032002
206587054.2499899864,367.0021057129,1.6878483295,30202032002
206587354.2499899864,367.8309326172,1.6693021059,30202032002
206587654.2499899864,392.2041625977,1.7385013103,30202032002
206587954.2499899864,400.5835876465,1.7628968954,30202032002
206588254.2499899864,387.2619323730,1.7293496132,30202032002
206588554.2499899864,400.2371520996,1.7666212320,30202032002
206588854.2499899864,383.8920288086,1.7164018154,30202032002
206589154.2499899864,376.1899414062,1.6886098385,30202032002
206589454.2499899864,378.5000610352,1.6983416080,30202032002
206589754.2499899864,400.4228210449,1.7619794607,30202032002
206590054.2499899864,406.4947814941,2.5228810310,30202032002
247512251.2499899864,776.0262451172,2.7886772156,30302019002
247512551.2499899864,840.4404907227,4.5397963524,30302019002
247513451.2499899864,563.4789428711,2.7302651405,30302019002
247513751.2499899864,750.7573852539,2.7043461800,30302019002
247514051.2499899864,854.2951660156,2.9828753471,30302019002
247514351.2499899864,835.5205078125,2.9316196442,30302019002
247514651.2499899864,720.6209106445,2.6248774529,30302019002
247514951.2499899864,871.6784057617,3.0356612206,30302019002
247515251.2499899864,769.3991088867,2.7617025375,30302019002
247515551.2499899864,617.3298950195,5.6297531128,30302019002
247517951.2499899864,702.7510375977,3.1710462570,30302019002
247518251.2499899864,648.7897949219,2.4286360741,30302019002
247518551.2499899864,679.7130126953,2.6791622639,30302019002
247519451.2499899864,641.6673583984,29.3214302063,30302019002
247519751.2499899864,761.2011108398,2.7591745853,30302019002
247520051.2499899864,747.5300903320,2.6929316521,30302019002
247520351.2499899864,658.7895507812,2.4487516880,30302019002
247520651.2499899864,546.6285400391,2.1478884220,30302019002
247520951.2499899864,624.8480224609,2.3669683933,30302019002
247521251.2499899864,771.1826171875,3.9182670116,30302019002
247523651.2499899864,1182.5209960938,6.6048226357,30302019002
247523951.2499899864,910.4772338867,3.1432232857,30302019002
247524251.2499899864,897.5194091797,3.1011879444,30302019002
247524551.2499899864,884.0042724609,3.0676636696,30302019002
247524851.2499899864,887.7698974609,4.4978075027,30302019002
247525751.2499899864,970.2429199219,5.6244606972,30302019002
247526051.2499899864,798.7814331055,2.8352241516,30302019002
247526351.2499899864,651.9305419922,2.4410955906,30302019002
247526651.2499899864,725.7499389648,2.6381289959,30302019002
247526951.2499899864,585.0070800781,2.4819862843,30302019002
247529351.2499899864,520.7993774414,20.7656784058,30302019002
247529651.2499899864,551.4381103516,2.1670227051,30302019002
247529951.2499899864,592.3194580078,2.2684071064,30302019002
247530251.2499899864,669.4360351562,2.4836425781,30302019002
247530551.2499899864,472.4670410156,1.9586396217,30302019002
247530851.2499899864,721.4868164062,2.7082808018,30302019002
247531151.2499899864,569.6337280273,4.1780195236,30302019002
247532051.2499899864,644.8670043945,2.7799608707,30302019002
247532351.2499899864,640.0108642578,2.4076635838,30302019002
247532651.2499899864,843.2135009766,2.9551584721,30302019002
247532951.2499899864,823.8178710938,7.5388846397,30302019002
247535351.2499899864,682.1239013672,3.0829362869,30302019002
247535651.2499899864,731.2247924805,2.6489417553,30302019002
247535951.2499899864,707.1566162109,2.5777890682,30302019002
247536251.2499899864,828.9497070312,2.9135191441,30302019002
247536551.2499899864,577.6873779297,2.2941241264,30302019002
247536851.2499899864,573.1593017578,2.2303943634,30302019002
247537151.2499899864,903.0961914062,3.1262826920,30302019002
247537451.2499899864,701.9676513672,3.6437404156,30302019002
247538051.2499899864,732.6009521484,5.0606803894,30302019002
247538351.2499899864,685.7120361328,2.5500745773,30302019002
247538651.2499899864,905.6604003906,4.4553875923,30302019002
247541051.2499899864,706.3566894531,4.4602403641,30302019002
247541351.2499899864,601.5994873047,2.2964634895,30302019002
247541651.2499899864,707.2905883789,2.5801644325,30302019002
247541951.2499899864,636.3801269531,2.3896017075,30302019002
247542251.2499899864,683.0543823242,2.5573353767,30302019002
247542551.2499899864,472.0999145508,1.9710314274,30302019002
247542851.2499899864,427.4915466309,1.8067773581,30302019002
247543151.2499899864,530.4948730469,2.0959420204,30302019002
247543451.2499899864,705.1525268555,2.5777974129,30302019002
247543751.2499899864,786.9763793945,2.8445637226,30302019002
247544051.2499899864,672.3840332031,2.6927862167,30302019002
247544351.2499899864,618.3301391602,2.6189451218,30302019002
247546751.2499899864,620.2334594727,22.5133476257,30302019002
247547051.2499899864,487.5798339844,1.9845209122,30302019002
247547351.2499899864,609.8726806641,2.3102548122,30302019002
247547651.2499899864,730.3571777344,2.6382622719,30302019002
247547951.2499899864,762.2600708008,2.7485878468,30302019002
247548251.2499899864,735.3424682617,2.7209024429,30302019002
247548551.2499899864,574.6436767578,2.2123241425,30302019002
247548851.2499899864,618.8600463867,2.3341541290,30302019002
247549151.2499899864,576.1074218750,2.2203056812,30302019002
247549451.2499899864,557.0473022461,2.1708712578,30302019002
247549751.2499899864,644.9511718750,2.4152286053,30302019002
247550051.2499899864,540.0988159180,2.1327552795,30302019002
247550351.2499899864,594.4428710938,5.9392375946,30302019002
255816188.0000000000,493.2155151367,2.0201101303,30302019004
255816488.0000000000,516.7526855469,2.0808329582,30302019004
255816788.0000000000,510.4339599609,2.0586323738,30302019004
255817088.0000000000,550.0215454102,2.1701033115,30302019004
255817388.0000000000,549.2014160156,2.1690781116,30302019004
255817688.0000000000,565.1353759766,2.2196602821,30302019004
255817988.0000000000,610.4858398438,2.3615648746,30302019004
255818288.0000000000,600.2443237305,2.3354091644,30302019004
255818588.0000000000,589.8963012695,2.3044061661,30302019004
255818888.0000000000,622.7918701172,2.3969316483,30302019004
255819188.0000000000,705.3025512695,2.6484513283,30302019004
255819488.0000000000,588.4840087891,4.7500596046,30302019004
255821888.0000000000,535.9908447266,2.6118237972,30302019004
255822188.0000000000,537.0067749023,2.1413052082,30302019004
255822488.0000000000,578.0355834961,2.2535035610,30302019004
255822788.0000000000,618.1986083984,2.3653392792,30302019004
255823088.0000000000,629.6684570312,2.3957312107,30302019004
255823388.0000000000,627.2736816406,2.3913402557,30302019004
255823688.0000000000,616.5294799805,2.3656523228,30302019004
255823988.0000000000,575.3820190430,2.2464005947,30302019004
255824288.0000000000,607.6000976562,2.3409781456,30302019004
255824588.0000000000,535.4071044922,2.1367206573,30302019004
255824888.0000000000,555.2521972656,2.1952779293,30302019004
255825188.0000000000,536.7526245117,2.7838864326,30302019004
255827588.0000000000,418.4075927734,3.0907969475,30302019004
255827888.0000000000,409.3791503906,1.7740980387,30302019004
255828188.0000000000,401.1005554199,1.7444638014,30302019004
255828488.0000000000,388.9634094238,1.7030409575,30302019004
255828788.0000000000,379.0086364746,1.6733255386,30302019004
255829088.0000000000,378.1770324707,1.6703293324,30302019004
255829388.0000000000,372.7673950195,1.6551200151,30302019004
255829688.0000000000,399.6284790039,1.7375946045,30302019004
255829988.0000000000,396.4954833984,1.7271276712,30302019004
255830288.0000000000,383.5495605469,1.6904058456,30302019004
255830588.0000000000,372.2443847656,1.6585708857,30302019004
255830888.0000000000,346.9969482422,1.7114074230,30302019004
255831188.0000000000,322.0229797363,4.4591522217,30302019004
255833288.0000000000,550.3710937500,37.7176818848,30302019004
255833588.0000000000,538.3249511719,2.1514296532,30302019004
255833888.0000000000,605.2451171875,2.3366916180,30302019004
255834188.0000000000,606.0095214844,2.3304169178,30302019004
255834488.0000000000,598.4327392578,2.3063228130,30302019004
255834788.0000000000,541.7668457031,2.1428432465,30302019004
255835088.0000000000,562.0180053711,2.2048583031,30302019004
255835388.0000000000,542.0142211914,2.1434311867,30302019004
255835688.0000000000,505.5638732910,2.0433456898,30302019004
255835988.0000000000,517.2438354492,2.0781354904,30302019004
255836288.0000000000,591.3026123047,2.2908763885,30302019004
255836588.0000000000,537.7195434570,2.1392130852,30302019004
255836888.0000000000,539.9829101562,3.4449353218,30302019004
255839288.0000000000,457.2064208984,2.3376872540,30302019004
255839588.0000000000,454.9994812012,1.9086548090,30302019004
255839888.0000000000,432.1057128906,1.8312892914,30302019004
255840188.0000000000,451.4389038086,1.8857890368,30302019004
255840488.0000000000,446.5545349121,1.8722126484,30302019004
255840788.0000000000,482.6687927246,1.9753149748,30302019004
255841088.0000000000,540.4566650391,2.1412096024,30302019004
255841388.0000000000,514.8232421875,2.0713388920,30302019004
255841688.0000000000,505.3274841309,2.0447363853,30302019004
255841988.0000000000,502.6001281738,2.0351724625,30302019004
255842288.0000000000,509.8974304199,2.0544185638,30302019004
255842588.0000000000,475.7690124512,2.4635317326,30302019004
255844988.0000000000,497.2457275391,3.4745819569,30302019004
255845288.0000000000,516.9076538086,2.0910575390,30302019004
255845588.0000000000,482.9332275391,1.9871915579,30302019004
255845888.0000000000,524.9535522461,2.1005873680,30302019004
255846188.0000000000,564.8449707031,2.2112853527,30302019004
255846488.0000000000,599.8144531250,2.3096458912,30302019004
255846788.0000000000,575.5432128906,2.2414970398,30302019004
255847088.0000000000,566.1477661133,2.2153222561,30302019004
255847388.0000000000,572.2926635742,2.2326085567,30302019004
255847688.0000000000,626.0144653320,2.3906400204,30302019004
255847988.0000000000,612.1218872070,2.3475949764,30302019004
255848288.0000000000,535.5482177734,2.3885071278,30302019004
255848588.0000000000,547.8983154297,6.5076150894,30302019004
255850688.0000000000,613.7092895508,30.1037216187,30302019004
255850988.0000000000,427.5061950684,2.0025870800,30302019004
255851288.0000000000,460.0920410156,1.9389975071,30302019004
255851588.0000000000,474.0237121582,1.9559378624,30302019004
255851888.0000000000,486.4926452637,1.9924186468,30302019004
255852188.0000000000,464.6494140625,1.9269216061,30302019004
255852488.0000000000,535.8103027344,2.1291997433,30302019004
255852788.0000000000,525.1774902344,2.0977876186,30302019004
255853088.0000000000,572.6525268555,2.2333548069,30302019004
255853388.0000000000,580.4252319336,2.2550768852,30302019004
255853688.0000000000,549.1614990234,2.1697938442,30302019004
255853988.0000000000,520.2083740234,2.0860118866,30302019004
255854288.0000000000,519.5719604492,4.4826498032,30302019004
259782737.7500000000,707.9063110352,2.6146080494,30302019006
259783037.7500000000,717.0142822266,2.6385424137,30302019006
259783337.7500000000,639.0857543945,2.4210784435,30302019006
259783637.7500000000,635.6439208984,2.4115831852,30302019006
259783937.7500000000,661.4247436523,2.4793817997,30302019006
259784237.7500000000,637.6964111328,2.4164996147,30302019006
259784537.7500000000,643.5401611328,2.4248032570,30302019006
259784837.7500000000,634.1574096680,2.3968522549,30302019006
259785137.7500000000,614.0325927734,2.3447530270,30302019006
259785437.7500000000,613.4760742188,2.3410947323,30302019006
259785737.7500000000,592.3244018555,2.2937111855,30302019006
259786037.7500000000,599.0404052734,5.1676063538,30302019006
259788437.7500000000,613.5964965820,2.8434391022,30302019006
259788737.7500000000,614.5017089844,2.3512206078,30302019006
259789037.7500000000,603.5429687500,2.3224377632,30302019006
259789337.7500000000,622.9374389648,2.3787465096,30302019006
259789637.7500000000,624.3607177734,2.3751847744,30302019006
259789937.7500000000,640.2666015625,2.4170303345,30302019006
259790237.7500000000,633.2145996094,2.3963296413,30302019006
259790537.7500000000,650.1051025391,2.4394567013,30302019006
259790837.7500000000,655.7011718750,2.4569449425,30302019006
259791137.7500000000,648.9164428711,2.4392845631,30302019006
259791437.7500000000,630.8415527344,2.3899283409,30302019006
259791737.7500000000,643.1871948242,3.3215966225,30302019006
259794137.7500000000,620.9271240234,4.2245903015,30302019006
259794437.7500000000,624.2515258789,2.3784923553,30302019006
259794737.7500000000,630.1198730469,2.3911764622,30302019006
259795037.7500000000,623.0983886719,2.3825528622,30302019006
259795337.7500000000,621.8994750977,2.3709683418,30302019006
259795637.7500000000,626.1625976562,2.3814661503,30302019006
259795937.7500000000,627.4678955078,2.3823482990,30302019006
259796237.7500000000,637.7053833008,2.4068229198,30302019006
259796537.7500000000,656.8087158203,2.4565384388,30302019006
259796837.7500000000,656.4566650391,2.4576807022,30302019006
259797137.7500000000,646.2133178711,2.4309964180,30302019006
259797437.7500000000,659.1610717773,2.6520380974,30302019006
259799837.7500000000,620.9424438477,12.6962423325,30302019006
259800137.7500000000,658.3715820312,2.4800629616,30302019006
259800437.7500000000,631.0597534180,2.4041907787,30302019006
259800737.7500000000,648.0548095703,2.4491484165,30302019006
259801037.7500000000,643.0375366211,2.4343705177,30302019006
259801337.7500000000,645.1610107422,2.4357438087,30302019006
259801637.7500000000,647.2886352539,2.4324629307,30302019006
259801937.7500000000,675.0802001953,2.5075507164,30302019006
259802237.7500000000,710.1462402344,2.6008687019,30302019006
259802537.7500000000,683.9080810547,2.5320026875,30302019006
259802837.7500000000,695.4185180664,2.5632660389,30302019006
259803137.7500000000,717.5478515625,2.6227977276,30302019006
259803437.7500000000,709.7446899414,5.7479562759,30302019006
259805837.7500000000,645.0470581055,2.8973898888,30302019006
259806137.7500000000,667.9804687500,2.5078933239,30302019006
259806437.7500000000,663.0110473633,2.4963059425,30302019006
259806737.7500000000,671.2640380859,2.5159466267,30302019006
259807037.7500000000,671.0853881836,2.5119984150,30302019006
259807337.7500000000,678.3399658203,2.5206468105,30302019006
259807637.7500000000,658.7398071289,2.4604380131,30302019006
259807937.7500000000,670.2258911133,2.4900708199,30302019006
259808237.7500000000,668.8679809570,2.4885866642,30302019006
259808537.7500000000,660.9960327148,2.4675652981,30302019006
259808837.7500000000,671.0114746094,2.4944818020,30302019006
259809137.7500000000,675.1302490234,3.4467113018,30302019006
259811537.7500000000,682.4432983398,4.0506119728,30302019006
259811837.7500000000,679.0369262695,2.5399334431,30302019006
259812137.7500000000,688.9011230469,2.5698764324,30302019006
259812437.7500000000,691.8531494141,2.5751020908,30302019006
259812737.7500000000,700.1972656250,2.5945184231,30302019006
259813037.7500000000,709.8016357422,2.6076023579,30302019006
259813337.7500000000,695.9414672852,2.5644555092,30302019006
259813637.7500000000,712.9757080078,2.6077837944,30302019006
259813937.7500000000,734.6529541016,2.6640052795,30302019006
259814237.7500000000,719.2148437500,2.6248900890,30302019006
259814537.7500000000,713.0495605469,2.6081037521,30302019006
259814837.7500000000,707.7204589844,2.7771008015,30302019006
259817237.7500000000,659.7588500977,11.3314800262,30302019006
259817537.7500000000,677.1450805664,2.6058719158,30302019006
259817837.7500000000,684.8404541016,2.6361389160,30302019006
259818137.7500000000,672.6704101562,2.5226404667,30302019006
259818437.7500000000,662.3681640625,2.4927785397,30302019006
259818737.7500000000,656.1445312500,2.4586985111,30302019006
259819037.7500000000,647.0072631836,2.4313242435,30302019006
259819337.7500000000,650.3458251953,2.4358313084,30302019006
259819637.7500000000,641.9847412109,3.2793190479,30302019006
265106215.2499699891,642.3925170898,2.5559265614,30302019010
265106515.2499699891,831.5507812500,2.9412336349,30302019010
265106815.2499699891,957.3694458008,3.2803266048,30302019010
265107115.2499699891,1025.3391113281,3.4701457024,30302019010
265107415.2499699891,994.2465820312,3.3804461956,30302019010
265107715.2499699891,907.4025878906,3.1589772701,30302019010
265108015.2499699891,965.7335205078,3.9885582924,30302019010
265108615.2499699891,1328.6986083984,7.6166300774,30302019010
265108915.2499699891,1057.8472900391,3.5775647163,30302019010
265109215.2499699891,953.9487915039,3.2672896385,30302019010
265109515.2499699891,653.6289062500,7.4282169342,30302019010
265111915.2499699891,1071.4848632812,4.6494908333,30302019010
265112215.2499699891,1017.2728271484,3.4284007549,30302019010
265112515.2499699891,1317.3448486328,4.2641882896,30302019010
265112815.2499699891,1563.6126708984,4.9161033630,30302019010
265113115.2499699891,1118.2879638672,3.7117533684,30302019010
265113415.2499699891,1213.7409667969,3.9750154018,30302019010
265113715.2499699891,1075.9575195312,3.5969295502,30302019010
265114015.2499699891,1508.3691406250,4.7948312759,30302019010
265114315.2499699891,1632.2374267578,5.1612129211,30302019010
265114615.2499699891,1393.8585205078,4.6677560806,30302019010
265114915.2499699891,1826.6409912109,5.7932310104,30302019010
265115215.2499699891,1414.2244873047,6.8407111168,30302019010
